age,sex,residence,country.birth,income
75,Male,València,España,49000
66,Male,Madrid,España,28000
53,Female,Toledo,España,15000
32,Male,Madrid,España,28000
42,Female,Córdoba,España,13000
80,Female,Bizkaia,España,22000
20,Female,València,España,21000
68,Male,Zamora,España,19000
33,Male,A Coruña,España,18000
24,Male,Cantabria,España,14000
65,Female,Granada,España,12000
56,Female,Córdoba,España,26000
72,Male,A Coruña,España,30000
43,Female,Alacant,España,48000
48,Male,Badajoz,España,15000
30,Female,Zamora,España,30000
76,Female,Castelló,España,52000
19,Male,Barcelona,España,29000
70,Male,Albacete,España,23000
37,Male,Las Palmas,España,10000
71,Male,Tarragona,España,9000
56,Female,Alacant,Italia,43000
40,Female,Madrid,México,18000
76,Male,Alacant,España,19000
36,Male,Albacete,España,13000
66,Male,Alacant,España,12000
19,Female,Bizkaia,España,35000
18,Male,Sevilla,España,22000
66,Female,Alacant,España,24000
67,Female,Asturias,España,52000
49,Female,Cáceres,España,9000
39,Female,Las Palmas,España,18000
72,Female,Málaga,España,32000
56,Female,Barcelona,España,14000
49,Female,Asturias,Italia,10000
70,Female,Madrid,Venezuela,9000
56,Male,València,España,56000
22,Female,Albacete,España,33000
41,Male,Salamanca,España,148000
61,Male,Barcelona,España,16000
63,Male,València,España,7000
54,Female,Barcelona,España,27000
67,Male,València,España,21000
60,Male,Córdoba,Perú,17000
35,Female,Madrid,España,5000
46,Female,Madrid,España,48000
66,Male,Santa Cruz de Tenerife,España,14000
42,Male,Granada,España,57000
63,Female,Lugo,Lituania,59000
19,Male,Córdoba,España,31000
31,Male,A Coruña,España,16000
63,Female,Bizkaia,España,6000
47,Male,Girona,España,18000
56,Female,Barcelona,España,8000
70,Female,Cantabria,España,24000
62,Female,Las Palmas,España,18000
73,Male,Madrid,España,13000
42,Male,Barcelona,España,23000
40,Female,A Coruña,Uruguay,39000
72,Male,A Coruña,España,17000
81,Male,Barcelona,España,24000
61,Male,Barcelona,España,14000
49,Female,Alacant,España,18000
57,Male,Badajoz,España,30000
27,Female,Asturias,España,24000
46,Male,Lugo,España,25000
52,Female,Lugo,España,17000
64,Male,València,España,60000
62,Male,Asturias,España,34000
68,Female,Illes Balears,España,18000
84,Female,Girona,España,16000
37,Female,Castelló,España,71000
63,Female,Asturias,España,19000
47,Male,Santa Cruz de Tenerife,España,15000
61,Female,Badajoz,España,10000
33,Female,València,Honduras,41000
39,Female,Jaén,Italia,10000
73,Male,Madrid,México,21000
31,Female,Ávila,España,40000
62,Female,Barcelona,España,10000
61,Female,Zamora,España,34000
67,Female,Palencia,España,14000
51,Female,Alacant,España,53000
45,Female,Bizkaia,España,24000
64,Male,Málaga,España,7000
40,Female,Illes Balears,España,29000
21,Male,Málaga,España,18000
84,Male,Gipuzkoa,España,12000
57,Female,Barcelona,España,44000
59,Female,Murcia,Venezuela,11000
74,Female,Badajoz,España,12000
62,Female,Toledo,España,32000
69,Male,Sevilla,República Dominicana,10000
34,Male,Navarra,España,29000
76,Female,Huelva,España,26000
30,Male,Salamanca,España,19000
19,Female,València,España,42000
44,Male,Zamora,Perú,11000
53,Female,Alacant,España,38000
59,Female,Almería,España,15000
41,Female,Almería,España,26000
50,Male,Málaga,España,83000
76,Male,Illes Balears,España,33000
70,Male,León,Francia,11000
58,Male,Murcia,España,18000
68,Male,Palencia,España,20000
47,Male,Navarra,España,14000
46,Male,Ourense,España,12000
46,Female,Huesca,España,35000
20,Male,Santa Cruz de Tenerife,España,38000
33,Male,Santa Cruz de Tenerife,Marruecos,45000
76,Male,Zamora,Argentina,20000
78,Male,Salamanca,Marruecos,27000
44,Male,Murcia,España,34000
21,Male,Las Palmas,España,29000
46,Female,Madrid,España,25000
38,Male,Lugo,España,47000
52,Male,Barcelona,Países Bajos,34000
67,Female,Las Palmas,España,17000
41,Male,Almería,España,20000
76,Female,Alacant,Ecuador,18000
52,Male,Córdoba,España,6000
76,Female,Cáceres,España,35000
37,Female,Valladolid,España,28000
38,Female,Bizkaia,España,25000
62,Female,Bizkaia,España,50000
52,Male,Barcelona,España,12000
35,Female,Cádiz,España,16000
64,Female,Salamanca,España,22000
69,Male,Barcelona,Reino Unido,10000
59,Male,Cádiz,España,35000
54,Male,Toledo,España,18000
48,Male,Cantabria,España,32000
53,Male,A Coruña,España,15000
64,Male,Barcelona,España,7000
69,Male,Badajoz,España,21000
78,Female,Bizkaia,España,17000
29,Male,A Coruña,Argentina,25000
35,Female,Salamanca,España,10000
50,Male,Málaga,España,24000
21,Male,Madrid,España,25000
33,Female,Girona,España,25000
40,Male,Barcelona,España,19000
55,Female,Madrid,España,14000
73,Female,Almería,Suiza,21000
50,Male,Girona,España,30000
70,Female,Zamora,Rumanía,29000
35,Female,Zamora,España,8000
59,Female,Murcia,España,18000
24,Male,Sevilla,Cuba,48000
52,Male,Madrid,Rumanía,22000
50,Male,Alacant,España,57000
74,Male,Ceuta,España,28000
41,Male,Barcelona,España,21000
83,Female,Barcelona,España,14000
20,Male,Madrid,España,15000
28,Male,Murcia,España,31000
80,Female,Pontevedra,India,28000
52,Male,Illes Balears,Colombia,27000
30,Female,Huelva,España,17000
26,Female,València,España,34000
43,Female,Málaga,Colombia,39000
67,Female,Jaén,España,9000
40,Female,Madrid,España,27000
74,Female,Santa Cruz de Tenerife,España,34000
30,Female,Murcia,España,14000
77,Male,Segovia,España,19000
30,Male,Madrid,España,21000
79,Female,Alacant,España,31000
68,Female,València,España,21000
38,Male,Madrid,Pakistán,32000
60,Male,Murcia,Italia,15000
45,Female,Málaga,Mauritania,19000
55,Male,Girona,Argentina,16000
81,Male,Barcelona,España,15000
24,Female,Tarragona,España,29000
33,Male,Asturias,Reino Unido,5000
83,Male,Tarragona,España,34000
63,Male,Bizkaia,España,4000
53,Female,Tarragona,España,43000
72,Female,València,España,18000
29,Male,València,España,42000
48,Male,Castelló,España,26000
48,Male,Zaragoza,España,46000
27,Female,Cáceres,Argentina,8000
51,Female,Málaga,España,23000
25,Male,Sevilla,España,25000
54,Female,Madrid,España,14000
71,Male,Huelva,España,15000
38,Female,Jaén,Colombia,23000
47,Female,Barcelona,España,16000
55,Female,Ciudad Real,España,9000
80,Male,Zaragoza,España,11000
37,Male,Zamora,España,31000
69,Male,Cádiz,España,35000
55,Female,Barcelona,China,22000
50,Male,Salamanca,España,14000
46,Male,Asturias,España,61000
24,Female,Córdoba,España,12000
19,Female,Alacant,España,27000
55,Female,Barcelona,España,31000
41,Female,Zamora,España,14000
71,Female,Bizkaia,España,64000
55,Male,Madrid,España,39000
55,Female,Madrid,España,19000
52,Female,València,España,21000
51,Male,Almería,España,35000
58,Male,Madrid,España,17000
74,Male,Madrid,España,43000
52,Male,Málaga,España,23000
23,Male,Palencia,España,15000
33,Male,Barcelona,España,68000
30,Male,Granada,España,6000
63,Male,Málaga,Venezuela,44000
77,Female,Sevilla,Venezuela,34000
48,Male,Asturias,España,33000
51,Female,Palencia,España,49000
18,Female,Barcelona,España,19000
43,Female,Madrid,España,30000
51,Female,Araba,Marruecos,8000
79,Female,Asturias,España,24000
29,Female,Murcia,España,20000
65,Female,Alacant,España,79000
29,Male,Madrid,España,26000
49,Female,Zaragoza,España,12000
46,Female,Málaga,España,22000
42,Female,València,España,12000
82,Female,Madrid,España,28000
52,Male,A Coruña,España,23000
74,Male,Gipuzkoa,Rumanía,22000
45,Female,Girona,España,17000
36,Female,Navarra,España,35000
21,Female,Alacant,España,16000
83,Female,Cantabria,España,12000
19,Female,Illes Balears,España,15000
19,Male,Guadalajara,España,38000
54,Female,Córdoba,España,16000
53,Female,Alacant,España,54000
45,Female,Alacant,España,8000
52,Male,Toledo,Francia,48000
30,Male,Madrid,Honduras,36000
48,Female,Castelló,España,24000
19,Female,Madrid,España,16000
53,Male,Ávila,España,59000
33,Male,Castelló,España,39000
77,Male,León,España,39000
19,Female,Madrid,Chile,14000
66,Female,Zamora,España,9000
51,Female,Murcia,España,22000
41,Female,Ciudad Real,Reino Unido,11000
29,Female,Castelló,España,7000
40,Female,Barcelona,España,29000
67,Female,Alacant,España,27000
66,Female,Madrid,España,38000
64,Male,Illes Balears,España,19000
58,Female,Madrid,España,9000
24,Female,Burgos,España,17000
40,Female,Sevilla,España,31000
72,Female,Murcia,España,23000
84,Male,Madrid,Alemania,22000
43,Female,Madrid,España,25000
34,Male,Zaragoza,España,16000
63,Female,Badajoz,España,78000
54,Female,Jaén,España,38000
55,Male,Santa Cruz de Tenerife,India,41000
72,Male,Alacant,España,17000
53,Female,València,España,29000
39,Female,Madrid,España,19000
26,Female,Madrid,España,28000
65,Female,Asturias,España,25000
43,Female,Girona,España,16000
22,Male,Barcelona,España,31000
70,Male,Valladolid,España,8000
31,Male,Soria,España,34000
40,Female,Lugo,España,25000
24,Male,Cantabria,España,15000
43,Male,Barcelona,España,7000
33,Male,Girona,España,24000
61,Female,A Coruña,Ecuador,12000
83,Male,Sevilla,España,12000
54,Male,Barcelona,España,16000
82,Male,La Rioja,España,89000
61,Male,Soria,España,26000
52,Male,Jaén,España,29000
54,Male,Málaga,España,9000
82,Male,Madrid,España,22000
47,Male,València,Reino Unido,42000
42,Male,Valladolid,Senegal,11000
46,Female,Ciudad Real,Rumanía,13000
59,Female,Málaga,Ecuador,29000
65,Female,Madrid,España,18000
43,Female,Barcelona,España,19000
60,Female,Alacant,España,42000
32,Male,Madrid,España,22000
78,Female,Asturias,España,12000
32,Female,Castelló,España,85000
22,Male,Barcelona,España,45000
49,Female,Córdoba,España,26000
31,Male,Melilla,España,37000
19,Male,València,España,24000
24,Female,Barcelona,España,23000
56,Male,Guadalajara,España,41000
64,Female,València,España,21000
56,Male,A Coruña,España,34000
24,Male,Tarragona,España,18000
55,Female,Bizkaia,España,83000
29,Male,Alacant,España,40000
33,Male,Ciudad Real,Ecuador,26000
50,Female,Sevilla,España,18000
31,Female,Tarragona,España,87000
40,Male,Málaga,España,15000
70,Male,Almería,Venezuela,14000
41,Male,Barcelona,Marruecos,29000
39,Male,Madrid,España,34000
41,Female,Alacant,España,30000
83,Female,Asturias,España,30000
40,Female,Guadalajara,España,10000
80,Male,Girona,Uruguay,21000
29,Female,Málaga,España,14000
51,Male,Soria,España,10000
61,Female,Alacant,España,50000
67,Female,Santa Cruz de Tenerife,Colombia,9000
23,Female,Málaga,España,35000
27,Male,Illes Balears,España,7000
77,Female,València,España,17000
72,Male,Barcelona,España,48000
46,Male,Granada,España,11000
49,Female,Zaragoza,España,29000
53,Female,Cantabria,España,6000
19,Male,Salamanca,España,22000
53,Male,Barcelona,Armenia,12000
44,Female,Zamora,España,18000
72,Male,Gipuzkoa,España,7000
44,Female,Navarra,España,35000
34,Female,Navarra,España,53000
39,Male,Madrid,España,25000
82,Male,Alacant,España,15000
72,Male,Sevilla,España,15000
57,Female,Illes Balears,España,11000
42,Female,Alacant,España,17000
61,Female,Madrid,España,29000
19,Female,Córdoba,España,22000
67,Male,Zaragoza,España,20000
81,Female,Valladolid,España,16000
26,Female,Illes Balears,España,43000
51,Female,Bizkaia,España,37000
41,Female,La Rioja,Argentina,47000
71,Male,Granada,Marruecos,23000
24,Male,Bizkaia,Venezuela,43000
23,Male,Sevilla,España,39000
65,Female,León,España,11000
40,Male,Sevilla,Portugal,23000
51,Female,Santa Cruz de Tenerife,España,17000
27,Male,Girona,España,34000
20,Male,Barcelona,España,39000
45,Female,Barcelona,España,15000
34,Male,Alacant,España,22000
59,Male,Ciudad Real,España,8000
36,Female,Cantabria,España,29000
50,Female,Bizkaia,Marruecos,17000
59,Female,Madrid,República Dominicana,10000
82,Female,Madrid,España,32000
47,Male,Bizkaia,España,21000
71,Female,Salamanca,España,20000
18,Female,Las Palmas,España,51000
30,Male,Sevilla,España,16000
20,Male,Barcelona,España,23000
50,Female,Sevilla,España,32000
37,Male,Madrid,España,13000
19,Male,Alacant,España,28000
46,Male,Alacant,España,39000
48,Male,Barcelona,España,32000
46,Female,Barcelona,España,21000
47,Female,Cádiz,España,17000
44,Male,Girona,España,17000
40,Female,Girona,España,71000
23,Male,Granada,España,20000
60,Male,Sevilla,España,42000
54,Female,Murcia,España,21000
57,Female,Málaga,Países Bajos,30000
39,Male,Barcelona,España,24000
41,Female,Barcelona,España,41000
82,Female,Illes Balears,España,11000
43,Male,Salamanca,Perú,31000
32,Female,Lugo,España,47000
72,Female,Asturias,Suiza,82000
23,Male,Madrid,España,28000
26,Male,València,España,24000
65,Female,Barcelona,Argentina,28000
41,Female,Navarra,España,39000
43,Female,Madrid,España,56000
56,Male,Madrid,Bolivia,15000
58,Male,Málaga,España,32000
46,Female,Guadalajara,España,40000
32,Female,Cantabria,España,20000
48,Male,Ávila,España,20000
38,Female,Barcelona,España,20000
60,Male,Madrid,España,37000
49,Male,A Coruña,España,40000
36,Male,Girona,España,17000
36,Female,Illes Balears,España,22000
71,Male,Cáceres,España,22000
38,Male,Barcelona,Alemania,42000
57,Female,Barcelona,España,15000
59,Male,Barcelona,España,50000
18,Female,Santa Cruz de Tenerife,España,4000
42,Male,València,España,49000
53,Female,Illes Balears,España,18000
43,Male,Cáceres,España,27000
62,Female,Madrid,España,32000
52,Female,A Coruña,Venezuela,44000
55,Male,Córdoba,España,19000
44,Male,Asturias,Rumanía,16000
23,Female,Huelva,España,15000
21,Male,Granada,España,11000
40,Female,Girona,España,25000
52,Female,Illes Balears,Perú,30000
44,Female,Soria,España,26000
46,Female,Alacant,España,37000
75,Female,Sevilla,España,104000
81,Male,Zamora,España,15000
68,Male,València,España,17000
51,Male,Murcia,España,16000
79,Male,Madrid,España,32000
60,Female,Santa Cruz de Tenerife,Argelia,11000
56,Male,Sevilla,Argentina,37000
43,Female,Barcelona,España,20000
18,Female,Soria,España,25000
49,Female,Madrid,España,35000
43,Male,Ávila,España,17000
76,Female,Zamora,España,9000
66,Female,Gipuzkoa,España,8000
71,Female,Barcelona,España,39000
49,Male,Tarragona,Rusia,47000
61,Female,Madrid,Marruecos,9000
19,Male,Murcia,España,16000
45,Female,Barcelona,España,25000
47,Female,Barcelona,España,25000
46,Male,Zaragoza,España,33000
46,Female,Las Palmas,Guinea Ecuatorial,20000
26,Female,Alacant,España,13000
39,Female,Araba,España,12000
66,Female,Las Palmas,Italia,24000
18,Female,Sevilla,España,59000
66,Female,Barcelona,España,33000
78,Male,Alacant,España,35000
65,Female,Sevilla,España,19000
38,Male,Madrid,Marruecos,21000
77,Female,Asturias,España,12000
63,Female,Ourense,España,47000
53,Male,Sevilla,España,8000
24,Male,Lleida,España,21000
52,Male,Alacant,España,8000
22,Female,Barcelona,España,29000
31,Female,Barcelona,España,21000
49,Male,Navarra,España,24000
41,Female,Madrid,España,11000
72,Female,Ciudad Real,España,18000
73,Male,Asturias,España,24000
20,Male,Sevilla,España,64000
28,Female,València,España,16000
27,Female,Ourense,España,30000
36,Male,Barcelona,Marruecos,17000
18,Male,Córdoba,España,37000
28,Male,Zamora,España,21000
44,Male,Barcelona,Rumanía,12000
25,Male,Teruel,España,22000
21,Female,Zaragoza,Colombia,30000
30,Male,Madrid,España,25000
32,Male,Santa Cruz de Tenerife,España,22000
67,Male,Córdoba,España,52000
18,Male,Barcelona,España,21000
58,Female,València,España,25000
29,Female,Palencia,España,14000
31,Male,Asturias,España,22000
35,Female,Illes Balears,España,52000
59,Male,Madrid,España,6000
80,Female,Madrid,España,12000
67,Male,Barcelona,España,21000
31,Female,Gipuzkoa,Francia,38000
21,Male,Las Palmas,España,24000
20,Male,Barcelona,China,4000
66,Female,Sevilla,España,13000
44,Male,Toledo,España,85000
68,Male,Asturias,España,20000
45,Male,Málaga,España,18000
35,Female,Alacant,España,30000
46,Female,Barcelona,España,33000
45,Male,León,España,17000
68,Male,Barcelona,España,72000
58,Male,Ciudad Real,España,41000
48,Female,Ávila,España,23000
62,Male,Zamora,Bolivia,28000
71,Female,Barcelona,España,11000
56,Male,Toledo,Argentina,50000
51,Male,València,República Dominicana,10000
23,Male,Sevilla,Colombia,32000
20,Female,Bizkaia,España,13000
82,Male,Alacant,España,23000
31,Male,València,Paraguay,29000
56,Female,Granada,España,44000
66,Male,Barcelona,España,29000
72,Male,Málaga,España,20000
64,Male,Granada,España,25000
69,Male,Madrid,España,19000
29,Male,Madrid,España,7000
35,Female,València,España,18000
50,Female,Barcelona,España,39000
47,Male,Barcelona,España,20000
50,Female,Granada,Bolivia,27000
40,Male,Madrid,España,37000
27,Female,Gipuzkoa,España,106000
29,Female,Madrid,España,22000
29,Male,Sevilla,España,126000
57,Female,Madrid,España,12000
34,Male,Albacete,España,114000
56,Female,Tarragona,España,9000
34,Female,Jaén,España,16000
34,Male,Madrid,España,132000
77,Male,Bizkaia,Alemania,19000
50,Male,Asturias,España,10000
33,Female,Madrid,Rumanía,34000
55,Female,Madrid,España,24000
29,Female,Zamora,España,38000
60,Female,Zamora,Irlanda,32000
80,Male,Illes Balears,España,31000
20,Female,Sevilla,Francia,20000
50,Female,Sevilla,España,18000
51,Female,Barcelona,España,24000
82,Male,Madrid,España,60000
82,Male,Málaga,España,85000
56,Male,Sevilla,España,41000
45,Female,Madrid,España,9000
30,Male,Madrid,España,56000
57,Female,Girona,España,52000
63,Female,Santa Cruz de Tenerife,España,32000
